name_len,desc_len,mrtDisp,cityDisp,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,availability_30,availability_90,availability_365,accommodates,bedrooms,beds,amenities_Count,instant_bookable,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,host_response_time_a few days or more,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_Ang Mo Kio,neighbourhood_Bedok,neighbourhood_Bishan,neighbourhood_Bukit Batok,neighbourhood_Bukit Merah,neighbourhood_Bukit Panjang,neighbourhood_Bukit Timah,neighbourhood_Central Water Catchment,neighbourhood_Choa Chu Kang,neighbourhood_Clementi,neighbourhood_Downtown Core,neighbourhood_Geylang,neighbourhood_Hougang,neighbourhood_Jurong East,neighbourhood_Jurong West,neighbourhood_Kallang,neighbourhood_Mandai,neighbourhood_Marina South,neighbourhood_Marine Parade,neighbourhood_Museum,neighbourhood_Newton,neighbourhood_Novena,neighbourhood_Orchard,neighbourhood_Outram,neighbourhood_Pasir Ris,neighbourhood_Punggol,neighbourhood_Queenstown,neighbourhood_River Valley,neighbourhood_Rochor,neighbourhood_Sembawang,neighbourhood_Sengkang,neighbourhood_Serangoon,neighbourhood_Singapore River,neighbourhood_Southern Islands,neighbourhood_Tampines,neighbourhood_Tanglin,neighbourhood_Toa Payoh,neighbourhood_Western Water Catchment,neighbourhood_Woodlands,neighbourhood_Yishun,neighbourhood_group_cleansed_Central Region,neighbourhood_group_cleansed_East Region,neighbourhood_group_cleansed_North Region,neighbourhood_group_cleansed_North-East Region,neighbourhood_group_cleansed_West Region,property_type_Apartment,property_type_Condominium,property_type_Home,property_type_Hostel,property_type_Hotel,property_type_House,property_type_Others,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathroom_qty_0,bathroom_qty_1,bathroom_qty_10,bathroom_qty_13,bathroom_qty_16,bathroom_qty_2,bathroom_qty_3,bathroom_qty_4,bathroom_qty_5,bathroom_qty_6,bathroom_qty_7,bathroom_qty_8,bathroom_qty_9,bathroom_qty_Private,bathroom_qty_Shared,bathroom_type_bath,bathroom_type_baths,bathroom_type_half-bath,bathroom_type_private,bathroom_type_shared
1,17,0.8975980055585342,10.095040133457609,0.9031531933899126,0.5,0,1,0,0.0,0.0,0.0,2,1.0,1.0,36,0,89.0,7,0.12,3.5,3.0,3.5,4.0,4.17,3.83,3.33,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,151,0.1316344776639356,3.539803944022596,0.8,0.21,0,1,1,1.0,1.0,1.0,2,1.0,1.0,26,0,70.0,29,0.41,4.79,4.61,4.54,4.82,4.82,4.79,4.71,7,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,17,0.2960838881658007,3.350906324062736,0.8,0.21,0,1,1,1.0,1.0,1.0,2,1.0,1.0,17,0,79.0,12,0.21,4.83,4.67,4.42,4.83,4.75,4.92,4.42,7,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,11,0.5745659643383475,3.3223280334071283,0.8,0.21,0,1,1,0.0,0.4222222222222222,0.8575342465753425,2,1.0,1.0,24,0,79.0,12,0.18,4.5,4.75,4.58,4.92,5.0,4.92,4.67,7,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,159,0.390370159933274,13.648669920417056,0.9031531933899126,0.0,0,1,1,1.0,1.0,0.2493150684931507,2,1.0,1.0,17,0,89.0,11,0.16,4.91,4.82,4.82,4.91,5.0,4.91,4.64,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,181,0.693700223215029,2.780384067499797,1.0,0.83,0,1,1,0.0,0.1777777777777777,0.7972602739726027,2,1.0,1.0,16,0,106.0,14,0.2,4.36,4.31,3.85,4.62,4.62,4.85,4.23,8,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,75,1.3081099414203872,19.30168948736611,1.0,0.8099871794871844,0,1,0,1.0,1.0,0.4958904109589041,1,1.0,1.0,10,0,55.0,1,0.01,0.0,4.5999688352162,4.473590038314174,4.685621347876895,4.693383956386282,4.701990650564858,4.494713673548885,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,160,0.4837805119126466,7.202473976822999,1.0,0.8099871794871844,0,1,1,1.0,1.0,0.4958904109589041,6,1.0,4.0,28,1,388.0,35,0.55,4.8,4.71,4.89,4.97,4.97,4.71,4.71,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,81,1.3993665657747398,19.381327396639737,1.0,0.8099871794871844,0,1,0,0.0,0.2,0.2986301369863013,1,1.0,1.0,10,0,51.0,1,0.02,0.0,4.5999688352162,4.473590038314174,4.685621347876895,4.693383956386282,4.701990650564858,4.494713673548885,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,161,0.4794074513866297,3.113961405131239,1.0,1.0,0,1,1,0.0,0.0,0.4657534246575342,10,1.0,10.0,14,0,279.0,10,0.15,4.0,3.78,3.78,4.5,4.38,4.63,4.13,15,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5,37,0.5492738192343012,3.846529557333628,1.0,0.18,0,1,1,0.0,0.5555555555555556,0.8904109589041096,2,1.0,1.0,18,0,85.0,15,0.21,4.93,4.93,4.93,5.0,5.0,4.87,4.87,8,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,147,0.4135866639242481,3.2470647899310774,0.9031531933899126,0.0,0,1,1,1.0,1.0,1.0,6,1.0,2.0,34,0,284.0,28,0.42,4.21,4.11,4.04,4.68,4.68,4.64,3.82,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,150,0.4492285789574665,8.643649616326893,1.0,0.89,1,1,1,0.0,0.2333333333333333,0.810958904109589,3,1.0,1.0,25,0,180.0,1,0.02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,36,13,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,150,0.3191133701615617,8.465957607495096,1.0,0.89,1,1,1,0.0,0.0,0.0246575342465753,4,1.0,2.0,28,0,200.0,1,0.03,5.0,3.0,3.0,5.0,5.0,5.0,4.0,36,13,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,140,0.3080070326172906,7.958671989336412,1.0,0.89,1,1,1,0.0,0.1111111111111111,0.2821917808219178,3,1.0,1.0,15,0,100.0,4,0.11,4.75,4.75,4.25,4.75,5.0,4.75,4.75,36,13,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,140,0.4553659054103866,7.887771142714038,1.0,0.89,1,1,1,0.0,0.0,0.6410958904109589,3,1.0,1.0,15,0,130.0,4,0.1,5.0,5.0,4.75,5.0,5.0,4.75,4.75,36,13,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,171,0.2779578225852263,3.4669371823100046,0.9031531933899126,0.25,0,1,1,0.0,0.0,0.0,16,1.0,16.0,19,1,24.0,89,1.26,4.22,4.38,4.25,4.66,4.61,4.48,4.38,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,162,0.4003190827822592,3.309992463366702,0.9031531933899126,0.25,0,1,1,0.0,0.0,0.726027397260274,16,1.0,16.0,17,1,47.0,11,0.16,4.18,4.36,4.0,4.45,4.64,4.55,4.45,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,147,0.1409009079347938,0.7025766422608586,0.9,1.0,0,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,26,1,40.0,1,0.01,3.0,4.0,4.0,5.0,4.0,5.0,4.0,74,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,162,0.4003190827822592,3.309992463366702,0.9031531933899126,0.25,0,1,1,0.0,0.0,0.0,10,1.0,10.0,19,1,225.0,18,0.26,4.06,4.17,4.22,4.83,4.78,4.33,4.06,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,33,0.908385752259181,5.075182614745716,0.0,0.8099871794871844,0,1,0,0.9666666666666668,0.9888888888888888,0.9972602739726028,2,1.0,1.0,1,0,69.0,1,0.01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,151,0.029545840727445,3.093247708144756,0.9,1.0,0,1,1,0.0,0.0,0.7232876712328767,1,1.0,1.0,28,1,49.0,1,0.02,5.0,5.0,5.0,5.0,5.0,5.0,5.0,97,2,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7,161,0.5756723651223838,8.708259790847617,1.0,0.86,0,1,1,0.0,0.0,0.6986301369863014,2,1.0,1.0,23,0,130.0,5,0.08,4.8,4.8,4.4,4.8,5.0,4.4,4.8,39,13,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,148,0.0945628863098359,0.7274946524069665,1.0,1.0,0,1,1,1.0,1.0,1.0,1,1.0,1.0,18,1,88.0,68,0.98,4.84,4.82,4.91,4.87,4.91,4.94,4.78,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,156,2.345248617665374,11.805652451514558,1.0,0.89,1,1,1,0.0,0.2777777777777778,0.821917808219178,2,1.0,1.0,24,0,90.0,34,0.5,4.94,4.97,5.0,4.97,4.97,4.73,4.82,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,123,0.4413047476111356,14.583310696455774,0.9031531933899126,0.0,0,1,1,0.7666666666666667,0.9222222222222224,0.9808219178082191,2,1.0,1.0,24,0,180.0,9,0.13,5.0,5.0,4.89,4.89,5.0,3.89,4.89,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,143,0.3825116000967486,3.358356904688653,1.0,0.97,1,1,1,0.6666666666666666,0.8555555555555555,0.9561643835616438,4,1.0,2.0,23,0,188.0,17,0.25,4.76,4.35,4.82,5.0,5.0,4.53,4.47,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,144,0.3825116000967486,3.358356904688653,1.0,0.97,1,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,2,1.0,1.0,25,0,98.0,66,0.95,4.71,4.68,4.67,4.88,4.86,4.86,4.65,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,144,0.3825116000967486,3.358356904688653,1.0,0.97,1,1,1,0.7333333333333333,0.9111111111111112,0.978082191780822,1,1.0,1.0,25,0,67.0,48,0.69,4.58,4.65,4.56,4.85,4.81,4.67,4.6,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,114,0.4702538488915512,14.589190659790136,0.9031531933899126,0.0,0,1,1,0.7666666666666667,0.9222222222222224,0.9808219178082191,2,1.0,1.0,21,0,160.0,17,0.24,4.76,4.75,4.82,4.82,4.82,4.18,4.82,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,117,0.4979717588717881,14.626807155613472,0.9031531933899126,0.0,0,1,1,0.7666666666666667,0.9222222222222224,0.9808219178082191,2,1.0,1.0,18,0,160.0,19,0.27,4.84,4.89,4.84,4.95,4.95,4.42,4.74,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,72,0.2595670271150583,7.989150536003984,0.0,0.0,0,1,1,0.9666666666666668,0.9888888888888888,0.4931506849315068,2,1.0,2.0,14,0,42.0,141,2.14,4.55,4.71,4.69,4.74,4.75,4.69,4.65,3,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,44,0.3657335593172406,12.695001187928955,0.9,0.0,0,1,0,0.9333333333333332,0.9777777777777776,0.9945205479452056,2,1.0,1.0,24,0,40.0,1,0.02,4.0,4.0,3.0,5.0,5.0,5.0,4.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,120,0.3816518496347661,1.9342722334661788,0.9,0.44,0,1,1,0.0,0.0,0.7287671232876712,1,2.0,2.0,41,1,59.0,18,0.4,4.59,4.24,4.59,4.47,4.59,4.94,4.76,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,162,0.0853489054204217,0.8055920306450242,0.0,0.0,0,1,1,1.0,1.0,0.4931506849315068,12,1.0,12.0,18,1,30.0,15,0.22,4.13,4.73,4.2,4.64,4.5,4.86,4.36,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7,169,0.0568850784038382,0.7730896048309371,0.0,0.0,0,1,1,1.0,1.0,0.4931506849315068,10,1.0,10.0,18,1,31.0,11,0.16,4.73,4.82,4.45,4.73,4.82,5.0,4.82,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,154,0.1156704771131087,3.006399594908613,0.9,1.0,0,1,1,0.0,0.0,0.7232876712328767,1,1.0,1.0,27,1,49.0,1,0.02,5.0,5.0,5.0,5.0,5.0,5.0,4.0,74,1,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,167,0.1492519348646193,3.4595983179957543,0.9,0.83,0,1,1,0.0,0.2111111111111111,0.8054794520547945,3,1.0,1.0,18,0,54.0,82,1.19,4.48,4.67,4.48,4.76,4.85,4.86,4.47,9,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,155,0.4197285898832266,15.073012003619676,0.0,0.8099871794871844,0,0,1,1.0,1.0,1.0,1,1.0,1.0,8,1,21.0,2,0.03,0.0,4.5999688352162,4.473590038314174,4.685621347876895,4.693383956386282,4.701990650564858,4.494713673548885,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,172,0.4526306645342592,2.064803899261011,0.9031531933899126,0.8099871794871844,0,1,1,0.0,0.0,0.0,4,1.0,2.0,14,1,130.0,13,0.19,4.46,4.54,4.77,4.77,4.92,4.77,4.15,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,136,0.8671792931878606,17.871797715659376,0.9031531933899126,1.0,0,1,1,0.9666666666666668,0.9888888888888888,0.9972602739726028,2,1.0,1.0,7,0,126.0,1,0.02,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9,144,0.1776960320443769,3.340806212915441,0.9031531933899126,0.0,0,1,1,1.0,1.0,1.0,6,1.0,2.0,34,0,255.0,1,0.02,5.0,5.0,4.0,5.0,5.0,5.0,5.0,16,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,147,0.3534287510391602,1.20156183249589,1.0,0.84,0,1,1,0.0,0.5222222222222223,0.7671232876712328,2,1.0,1.0,32,1,160.0,35,0.55,4.91,4.89,4.86,4.91,4.91,4.91,4.86,143,143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,163,0.3694996116395679,1.9971776266383192,0.88,0.94,0,1,1,0.3333333333333333,0.7777777777777778,0.9452054794520548,2,1.0,1.0,21,1,220.0,12,0.18,4.75,4.83,4.83,4.75,4.75,4.92,4.5,17,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8,151,0.4084834068706182,2.0057653812636285,0.88,0.94,0,1,1,0.2,0.7333333333333333,0.9342465753424658,2,1.0,1.0,18,1,170.0,19,0.28,4.5,4.67,4.39,4.72,4.83,4.89,4.28,17,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
