host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_group_cleansed,latitude,longitude,availability_30,availability_90,availability_365,property_type,room_type,accommodates,bedrooms,beds,instant_bookable,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,calculated_host_listings_count,calculated_host_listings_count_private_rooms,bathroom_qty,bathroom_type,Long term stays allowed,Television,Heater,Internet,Air Conditioning,Essentials,Swimming Pool,Washer,Refrigerator,Cooking basics,Gym,Bathtub,Coffee,Clothing storage,Garden,Elevator,Security Lock,Patio or balcony,BBQ Grill,Sound system,name_len,desc_len,mrtDisp,nearestMRT,cityDisp
within a few hours,1.0,0.44,f,t,t,River Valley,Central Region,1.29529,103.84,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,4,2.0,2.0,f,400.0,0,0.0,0.0,0.0,88,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,73,0.6059615676030194,Somerset,1.7358883044326514
within a few hours,1.0,0.44,f,t,t,River Valley,Central Region,1.2951,103.84071,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,2,1.0,1.0,f,325.0,0,0.0,0.0,0.0,88,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,42,0.5812226418563327,Fort Canning,1.6697799538917766
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Jurong West,West Region,1.34182,103.71784,1.0,1.0,1.0,Apartment,Private room,2,1.0,1.0,t,99.0,0,0.0,0.0,0.0,1,1,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,90,0.4265049831246111,Lakeside,16.068243058549818
within an hour,1.0,0.84,f,t,t,Toa Payoh,Central Region,1.34103,103.88288,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,1.0,f,127.0,0,0.0,0.0,0.0,143,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,152,0.415253141489135,Bartley,7.386969875313478
within an hour,1.0,0.84,f,t,t,Singapore River,Central Region,1.29589,103.83195,0.0,0.0,0.0,Apartment,Entire home/apt,6,3.0,4.0,t,220.0,0,0.0,0.0,0.0,143,0,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,144,0.8844649042670308,Somerset,2.446659632570171
within a few hours,0.97,0.0,f,t,f,Downtown Core,Central Region,1.28165,103.85158,0.0,0.5222222222222223,0.8821917808219178,Apartment,Entire home/apt,2,1.0,1.0,f,150.0,0,0.0,0.0,0.0,45,28,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,53,0.26144090571415557,Raffles Place,0.25399374531941227
within a few hours,0.95,0.23,f,t,t,Rochor,Central Region,1.30602,103.851,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,4,2.0,3.0,f,488.0,0,0.0,0.0,0.0,180,4,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7,157,0.19329145911704199,Little India,2.5287968656931383
within an hour,1.0,0.84,f,t,t,Marine Parade,Central Region,1.30712,103.89969,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,1.0,t,100.0,1,0.03,5.0,5.0,143,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,149,1.2171674191565653,Dakota,6.1260587288064485
within an hour,1.0,0.95,t,t,t,Rochor,Central Region,1.29701,103.85215,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,1.0,f,175.0,1,0.05,4.0,4.0,26,5,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,155,0.15956373833185575,Bras Basah,1.543106722615653
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Singapore River,Central Region,1.29623,103.83217,1.0,1.0,0.2465753424657534,Apartment,Private room,5,1.0,5.0,t,55.0,0,0.0,0.0,0.0,1,1,2.0,shared,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,64,0.8427658519210823,Somerset,2.448647794799347
within a few hours,1.0,0.44,f,t,t,Novena,Central Region,1.32813,103.84965,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,6,3.0,3.0,f,300.0,0,0.0,0.0,0.0,88,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,120,0.5352952313153782,Toa Payoh,4.985027288452793
unknown,0.8849536231883985,0.7301176800224078,f,t,t,Kallang,Central Region,1.31983,103.86112,0.0,0.0,0.0,Apartment,Private room,2,2.0,1.0,t,106.0,0,0.0,0.0,0.0,1,1,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9,66,0.06617687341386581,Boon Keng,4.245892803595684
within an hour,0.99,0.82,f,t,t,Queenstown,Central Region,1.2823,103.78702,0.6666666666666666,0.8888888888888888,0.9726027397260274,Hotel,Private room,2,1.0,2.0,f,203.0,0,0.0,0.0,0.0,44,42,2.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,103,0.566974631790008,Haw Par Villa,7.002193955452219
a few days or more,0.34,0.0,f,t,t,Geylang,Central Region,1.31526,103.88967,1.0,1.0,0.4931506849315068,Apartment,Entire home/apt,7,3.0,4.0,f,268.0,0,0.0,0.0,0.0,49,0,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,146,0.5060555464029256,Paya Lebar,5.6636855209285235
within a few hours,1.0,0.44,f,t,t,Tanglin,Central Region,1.29555,103.82864,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,4,2.0,3.0,f,200.0,0,0.0,0.0,0.0,88,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,73,1.0070804829661937,Orchard,2.7374798449254
within an hour,1.0,0.84,f,t,t,Downtown Core,Central Region,1.27874,103.84688,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,1.0,t,172.0,2,0.07,5.0,5.0,143,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,151,0.2621446147865905,Tanjong Pagar,0.6143277587836095
a few days or more,0.0,0.75,f,t,t,Kallang,Central Region,1.32201,103.85756,0.0,0.07777777777777778,0.7726027397260274,Apartment,Private room,1,1.0,1.0,f,82.0,4,0.42,3.75,3.5,1,1,1.0,shared,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,168,0.5027527019202574,Boon Keng,4.385639068073841
within a few hours,1.0,0.44,f,t,t,Bishan,Central Region,1.35297,103.85176,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,4,2.0,2.0,f,250.0,1,0.04,4.0,4.0,88,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,111,0.45612195939848865,Bishan,7.749431461588664
a few days or more,0.0,0.7301176800224078,f,t,t,Rochor,Central Region,1.30583,103.85355,1.0,1.0,1.0,Hotel,Private room,2,1.0,1.0,t,190.0,0,0.0,0.0,0.0,1,1,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,122,0.21271213022417557,Jalan Besar,2.536118140528616
within a day,1.0,1.0,f,t,t,Kallang,Central Region,1.31053,103.86003,0.7333333333333333,0.9111111111111111,0.9780821917808219,Apartment,Private room,1,1.0,1.0,t,49.0,0,0.0,0.0,0.0,65,64,3.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,147,0.4780190656598675,Lavender,3.226616569262963
a few days or more,0.0,0.67,f,t,t,Downtown Core,Central Region,1.27549,103.8489,1.0,1.0,0.4931506849315068,Apartment,Private room,2,1.0,1.0,t,120.0,0,0.0,0.0,0.0,1,1,1.0,shared,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,161,0.25674793616470465,Tanjong Pagar,0.8770007280717357
within a few hours,1.0,0.44,f,t,t,Downtown Core,Central Region,1.27548,103.84497,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,2,1.0,1.0,f,300.0,0,0.0,0.0,0.0,88,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,78,0.22407995777914183,Tanjong Pagar,1.033819398393567
unknown,0.8849536231883985,0.33,f,t,f,River Valley,Central Region,1.29433,103.84125,1.0,1.0,0.2465753424657534,Apartment,Entire home/apt,4,2.0,2.0,f,148.0,0,0.0,0.0,0.0,1,0,1.0,baths,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,77,0.48010600196645936,Fort Canning,1.5653829461967648
a few days or more,0.0,0.5,f,t,f,Geylang,Central Region,1.31144,103.8797,1.0,1.0,0.4931506849315068,Apartment,Entire home/apt,8,4.0,4.0,f,180.0,0,0.0,0.0,0.0,1,0,2.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,0.6551274979676135,Aljunied,4.54881309410294
within an hour,1.0,0.99,f,t,t,Downtown Core,Central Region,1.29795,103.85562,0.8333333333333334,0.9444444444444444,0.9863013698630136,Hotel,Private room,2,1.0,1.0,t,444.0,147,4.61,4.51,4.54,3,3,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,161,0.3122817387180881,Bugis,1.7447031684547676
within an hour,1.0,0.99,f,t,t,Downtown Core,Central Region,1.29647,103.8577,0.7666666666666667,0.9222222222222223,0.9808219178082191,Hotel,Private room,2,1.0,2.0,t,444.0,20,0.64,4.3,4.4,3,3,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,160,0.3759533235685242,Esplanade,1.6962584628840793
within an hour,1.0,0.99,f,t,t,Downtown Core,Central Region,1.29656,103.85775,0.6666666666666666,0.8666666666666667,0.9643835616438357,Hotel,Private room,4,1.0,2.0,t,490.0,88,2.79,4.5,4.44,3,3,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,162,0.3855261374071703,Promenade,1.70770326262545
unknown,0.8849536231883985,0.0,f,t,f,Bishan,Central Region,1.34377,103.85202,0.9666666666666667,0.9888888888888889,0.4931506849315068,Apartment,Private room,2,1.0,1.0,t,96.0,0,0.0,0.0,0.0,1,1,0.0,shared,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,0.6538912961138841,Braddell,6.72771510075116
unknown,0.8849536231883985,0.0,f,t,t,Geylang,Central Region,1.31368,103.8915,0.9666666666666667,0.9888888888888889,0.24383561643835616,Apartment,Private room,2,1.0,1.0,f,125.0,0,0.0,0.0,0.0,6,4,2.0,shared,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,168,0.5358453713412088,Paya Lebar,5.71796841503107
unknown,0.8849536231883985,0.7301176800224078,f,t,t,Outram,Central Region,1.28146,103.84125,0.0,0.0,0.7013698630136986,Hotel,Private room,2,1.0,1.0,t,177.0,0,0.0,0.0,0.0,4,4,2.0,shared,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,73,0.23608889407667405,Outram Park,0.9939978992968579
unknown,0.8849536231883985,0.7301176800224078,f,t,t,Outram,Central Region,1.28152,103.84099,0.0,0.0,0.7013698630136986,Hotel,Private room,2,1.0,1.0,t,289.0,1,0.03,5.0,5.0,4,4,2.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,100,0.21633632777338754,Outram Park,1.0209854416140092
a few days or more,0.0,0.1,f,t,t,Bishan,Central Region,1.35872,103.84547,0.9666666666666667,0.9888888888888889,0.4931506849315068,Apartment,Private room,2,1.0,3.0,f,60.0,1,0.03,4.0,4.0,2,2,2.0,shared,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,70,0.9191032560203766,Bishan,8.401438744941505
within a few hours,0.9,1.0,f,t,t,Kallang,Central Region,1.30963,103.86018,0.0,0.0,0.726027397260274,Apartment,Private room,1,1.0,1.0,t,49.0,1,0.08,5.0,5.0,74,73,3.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,154,0.4018562810258416,Lavender,3.1388703901502057
within an hour,1.0,1.0,f,t,t,Queenstown,Central Region,1.29321,103.7691,1.0,1.0,1.0,Hotel,Private room,15,3.0,1.0,t,200.0,0,0.0,0.0,0.0,4,4,1.0,baths,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,71,1.706045387816597,Kent Ridge,9.06066610978031
within a day,1.0,1.0,f,t,t,Geylang,Central Region,1.31473,103.8816,0.0,0.5555555555555556,0.8904109589041096,Apartment,Private room,1,1.0,1.0,t,49.0,0,0.0,0.0,0.0,65,64,3.0,shared,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,143,0.23300791043302246,Aljunied,4.955224675163141
within a day,0.8,0.86,f,t,t,Kallang,Central Region,1.31161,103.86259,0.7333333333333333,0.9111111111111111,0.9780821917808219,Apartment,Private room,1,1.0,1.0,t,49.0,1,0.03,5.0,5.0,46,45,3.0,shared,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,155,0.23635231855431457,Bendemeer,3.4450434730507307
within an hour,1.0,0.84,f,t,t,Outram,Central Region,1.28037,103.84687,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,1.0,t,169.0,0,0.0,0.0,0.0,143,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,167,0.28574219285929475,Telok Ayer,0.47667422228403794
within a few hours,0.95,0.23,f,t,t,Jurong East,West Region,1.33626,103.74356,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,2,1.0,1.0,f,195.0,0,0.0,0.0,0.0,180,4,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8,153,0.36690101114705875,Jurong East,13.216935036534023
within a few hours,0.91,0.27,f,t,t,Rochor,Central Region,1.30297,103.84918,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,12,4.0,10.0,f,550.0,0,0.0,0.0,0.0,217,18,4.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,168,0.3845321098669189,Rochor,2.189105984409833
within an hour,1.0,0.6,f,t,t,Newton,Central Region,1.31149,103.83788,1.0,1.0,1.0,Apartment,Private room,2,1.0,1.0,t,120.0,0,0.0,0.0,0.0,11,11,1.0,baths,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,64,0.2606681775646787,Newton,3.4118868934689504
within an hour,1.0,0.6,f,t,t,Novena,Central Region,1.31994,103.8535,1.0,1.0,1.0,Apartment,Private room,1,1.0,1.0,t,120.0,0,0.0,0.0,0.0,11,11,1.0,private,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,152,0.8216670272176222,Farrer Park,4.092724131394269
within a few hours,0.91,0.27,f,t,t,Kallang,Central Region,1.30322,103.86345,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,2,1.0,1.0,f,165.0,0,0.0,0.0,0.0,217,18,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,8,146,0.32557921390220423,Nicoll Highway,2.672424601124757
within an hour,1.0,0.84,f,t,t,Jurong East,West Region,1.33525,103.74116,0.0,0.0,0.0,Apartment,Entire home/apt,4,2.0,2.0,t,158.0,0,0.0,0.0,0.0,143,0,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,152,0.2605630419257088,Jurong East,13.407545980698812
within an hour,1.0,0.84,f,t,t,Kallang,Central Region,1.31343,103.85975,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,1.0,t,127.0,1,0.09,5.0,5.0,143,0,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,148,0.3731709147263938,Bendemeer,3.5212702637468376
within a few hours,0.95,0.23,f,t,t,River Valley,Central Region,1.29302,103.84111,0.7666666666666667,0.9222222222222223,0.9808219178082191,Apartment,Entire home/apt,2,1.0,1.0,f,425.0,0,0.0,0.0,0.0,180,4,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,139,0.4197547520682684,Fort Canning,1.4645306348824085
within a few hours,0.95,0.23,f,t,t,Clementi,West Region,1.31095,103.76157,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,8,4.0,4.0,f,571.0,1,0.19,4.0,5.0,180,4,2.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7,134,0.6091785721761657,Clementi,10.300038170204072
within an hour,1.0,1.0,f,t,t,Orchard,Central Region,1.30046,103.83681,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,1.0,t,491.0,0,0.0,0.0,0.0,5,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,8,122,0.17994647000806918,Somerset,2.406425100382021
within an hour,1.0,1.0,f,t,t,Orchard,Central Region,1.3001,103.83868,0.0,0.0,0.0,Apartment,Entire home/apt,2,1.0,1.0,t,491.0,1,0.17,5.0,5.0,5,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8,122,0.053319785772490184,Somerset,2.2523997837546896
within an hour,1.0,1.0,f,t,t,Orchard,Central Region,1.3004,103.83701,0.16666666666666666,0.05555555555555555,0.0136986301369863,Apartment,Entire home/apt,2,1.0,1.0,t,511.0,1,0.22,5.0,5.0,5,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6,119,0.15809079446062022,Somerset,2.3876261970533386
within an hour,1.0,1.0,f,t,t,Orchard,Central Region,1.30034,103.83671,0.0,0.0,0.0027397260273972603,Apartment,Entire home/apt,2,1.0,1.0,t,444.0,0,0.0,0.0,0.0,5,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6,107,0.191895384986832,Somerset,2.402678242480738
within an hour,1.0,0.84,f,t,t,Bishan,Central Region,1.35408,103.85128,0.0,0.0,0.0,Apartment,Entire home/apt,4,2.0,2.0,f,143.0,0,0.0,0.0,0.0,143,0,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,151,0.49013968379102585,Bishan,7.87167395180525
within an hour,1.0,0.99,f,t,t,Downtown Core,Central Region,1.29838,103.85742,0.8,0.9333333333333333,0.9835616438356164,Hotel,Private room,2,1.0,1.0,t,160.0,179,5.77,4.79,4.75,2,2,1.0,private,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,168,0.3144023345331501,Bugis,1.8687220992882254
unknown,0.8849536231883985,0.7301176800224078,f,t,f,Queenstown,Central Region,1.27757,103.79415,1.0,1.0,0.2493150684931507,Apartment,Entire home/apt,6,3.0,3.0,t,180.0,0,0.0,0.0,0.0,2,1,3.0,baths,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,39,0.2987859724403884,Pasir Panjang,6.241301543569149
within a few hours,0.91,0.27,f,t,t,Downtown Core,Central Region,1.27528,103.84549,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,2,1.0,1.0,f,195.0,0,0.0,0.0,0.0,217,18,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6,147,0.18808648575587122,Tanjong Pagar,1.0230573527673885
within a few hours,0.91,0.27,f,t,t,Novena,Central Region,1.32655,103.85072,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,4,2.0,2.0,f,185.0,0,0.0,0.0,0.0,217,18,2.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,144,0.7464153565150838,Toa Payoh,4.809853227529021
within a few hours,0.91,0.27,f,t,t,Downtown Core,Central Region,1.27501,103.84688,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,2,1.0,1.0,f,171.0,0,0.0,0.0,0.0,217,18,1.0,baths,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,6,149,0.15337264876192905,Tanjong Pagar,0.9849000201537614
within a few hours,1.0,0.44,f,t,t,Queenstown,Central Region,1.29535,103.80473,0.9666666666666667,0.9888888888888889,0.9972602739726028,Apartment,Entire home/apt,2,1.0,1.0,f,230.0,0,0.0,0.0,0.0,88,0,1.0,baths,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9,94,0.1409228779870472,Queenstown,5.207846005862905
within an hour,1.0,0.9,t,t,t,Yishun,North Region,1.4203517304260134,103.8467068398134,0.0,0.0,0.5095890410958904,Apartment,Private room,2,1.0,1.0,f,70.0,5,0.16,4.6,4.6,2,2,2.0,baths,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,68,1.5586232012186718,Khatib,15.2438745096442
within an hour,1.0,0.9,t,t,t,Yishun,North Region,1.41863,103.84743,0.36666666666666664,0.7888888888888889,0.947945205479452,Apartment,Private room,2,1.0,1.0,f,72.0,8,0.26,5.0,4.88,2,2,2.0,shared,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,68,1.6102125314096682,Khatib,15.050741941076232
within an hour,1.0,1.0,f,t,f,Kallang,Central Region,1.31428,103.85804,0.0,0.0,0.7452054794520548,Apartment,Private room,2,1.0,1.0,t,70.0,1,0.4,0.0,0.0,2,2,1.0,shared,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,81,0.39461176560827027,Farrer Park,3.558883251138751
a few days or more,0.0,0.1,f,t,t,Bishan,Central Region,1.36087,103.84342,0.0,0.17777777777777778,0.29315068493150687,Apartment,Private room,2,1.0,1.0,f,48.0,5,0.17,4.8,4.8,2,2,2.0,shared,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,49,1.2273672764427217,Ang Mo Kio,8.65636255639883
